timestamp,2024-08-09 15-17-20
filter_index,3
gain,7
exposure,1000
camera,Cam2
serial,50-0537035519
calibration,0.017492711
charge,0.0
xc,436.5825436195915
yc,473.0953701856645
xrms,13.313868820822295
yrms,13.468425864636684
sum,344484
roi_x,305.70569852269585
roi_y,335.26599526470443
roi_w,282.55395850575513
roi_h,258.3257869657049
gunphase,268.0
linacphase,122.0
X1,0.7001
Y1,-0.4998
X2,0.7
Y2,0.8499
X3,0.6998
Y3,0.2
X4,2.5
Y4,5.6001
Q1,0.0002
Q2,0.0003
Q3,0.0005
Q4,0.0
Q5,0.0002
