timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-13 13-00-49,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.1586129686666,523.1967539994592,75.17024899532072,65.37600464331503,3268167,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,136.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-49,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.2087529611057,522.9725744328819,75.16744308458826,65.44123327754336,3292767,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,136.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-49,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,701.9554446838005,522.9235562115416,75.13758808033684,64.53321625653345,3224392,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,136.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-49,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.3586301180794,522.9757224772978,75.370304641933,65.14154543996823,3224620,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,136.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-50,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.024001372658,523.0232628649327,75.2030893804417,65.41708817791049,3235389,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,136.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-50,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.2826187165919,523.1624648551623,75.30123215616936,65.8088469511176,3297324,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,138.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-50,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,701.9354294695622,522.5670740441703,74.95980532472521,64.90129604217859,3255536,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,138.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-50,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.3308171009909,522.7682572665004,75.38602183014605,65.32815834644465,3264779,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,138.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-50,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.0205814844462,522.5261781249602,75.12371243587694,64.67394143243254,3183458,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,140.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
2024-08-13 13-00-51,1,0,1000,Cam1,50-0537011139,24.16107383,506.8,702.143605329821,522.7987425605554,75.12698946273144,65.0304499014955,3190890,330.28938906752387,274.5209003215434,642.0578778135048,549.0418006430868,140.0,140.0,-0.8998,-1.7998,0.0001,0.0001,0.0001,-0.0004,0.0001,-0.0001,-0.0001,0.0001,0.0002,-0.0002,-0.0005
