timestamp,2024-08-08 15-45-00
filter_index,0
gain,13
exposure,1000
camera,Cam4
serial,50-0536976126
calibration,0.009921875
charge,0
xc,591.6670085919568
yc,850.5725435744773
xrms,28.447059445616684
yrms,17.196712859069788
sum,830142
roi_x,513.7038486288889
roi_y,785.2669261098292
roi_w,148.1009148650278
roi_h,124.69065958756516
gunphase,286.0
linacphase,122.0
X1,1.0999
Y1,-0.0004
X2,0.1499
Y2,0.45
X3,0.1001
Y3,0.2
X4,4.0001
Y4,4.5001
Q1,4.0539
Q2,-3.4911
Q3,3.5022
Q4,0.0
Q5,0.0
