timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-13 18-22-37,0,20,1000,Cam5,50-0536999326,16.98113208,526.45,753.7013301797597,576.9020310785065,20.988004081392734,24.005724962246326,317546,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-38,0,20,1000,Cam5,50-0536999326,16.98113208,524.78,750.7939882957339,588.8373104254675,24.755910646370385,24.701563466521492,303009,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-38,0,20,1000,Cam5,50-0536999326,16.98113208,524.78,749.2707076213468,583.3010232675963,21.833442726989606,23.126613361635947,296621,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-38,0,20,1000,Cam5,50-0536999326,16.98113208,524.78,752.9369205078751,577.8129616691339,21.88219023034278,28.87984332125474,354223,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-38,0,20,1000,Cam5,50-0536999326,16.98113208,539.97,751.2608834786487,585.0100105565662,21.343672206598697,29.94517660129402,268434,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-38,0,20,1000,Cam5,50-0536999326,16.98113208,539.97,754.5429567726248,580.9621146054054,20.491586135325612,25.386836961028138,305559,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-39,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,746.743715118687,579.3981905172353,24.218804041559498,20.5045976304826,292790,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-39,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,748.7497433570163,589.2460823313505,22.874085185861464,27.43045244472111,305303,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-39,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,750.3066048253688,585.1176373745909,22.807388281074427,27.555716283768078,310778,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-39,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,750.8137904287253,589.3384190505359,21.404757718607435,24.001741842149823,252122,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-39,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,752.0753869031199,587.1660408248525,22.088501689810826,26.07596418328021,316196,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
2024-08-13 18-22-40,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,752.72724038413,575.4983096071134,21.94804402924031,24.00164287988149,336447,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.0499,-1.7998,2.5,-0.0002,1.5997
