timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-13 18-22-23,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,758.8441593122301,575.307326045445,20.79946834224502,23.75071203264219,337013,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-24,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,758.0470236581216,583.3180154770655,20.367199617219807,28.16058200182151,295313,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-24,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,758.8636823766088,575.4422885300501,21.016587984369473,25.00646225150189,310849,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-24,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,759.2869332644908,571.534705124104,19.8871331626519,25.834938900409174,310944,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-24,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,761.9180469426129,584.239586573524,18.151629323755852,29.67487240096881,294256,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-24,0,20,1000,Cam5,50-0536999326,16.98113208,533.16,761.4994318735862,566.2411275611752,19.9821074969987,20.683634037442744,343409,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-25,0,20,1000,Cam5,50-0536999326,16.98113208,539.97,756.8688687688878,585.1693431152363,25.095752312384132,30.049412836808756,296432,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-25,0,20,1000,Cam5,50-0536999326,16.98113208,539.97,756.1427940911307,584.614418317314,22.234356286538446,28.08046348223274,360194,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-25,0,20,1000,Cam5,50-0536999326,16.98113208,539.97,757.9231990372429,587.5795650785908,21.30790326437185,25.63678538550765,252610,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-25,0,20,1000,Cam5,50-0536999326,16.98113208,546.86,759.1064400134368,582.4170339851231,20.75322439537825,29.734218133135236,328354,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-25,0,20,1000,Cam5,50-0536999326,16.98113208,546.86,758.0625892648839,579.8381910312885,22.144189695614443,30.505998223130256,335309,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-26,0,20,1000,Cam5,50-0536999326,16.98113208,529.8,758.5888438602684,568.8160594839786,20.807600201555044,19.405122931209355,323802,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
2024-08-13 18-22-26,0,20,1000,Cam5,50-0536999326,16.98113208,529.8,762.414441031448,576.8824320951456,19.2882254706518,24.82742318844894,335771,662.0815137971402,467.2582556970241,193.2888624437942,216.85567613658986,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,2.3501,-2.0998,2.7999,-0.0002,1.5997
