timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-13 18-23-03,0,24,1000,Cam5,50-0536999326,16.98113208,531.48,746.1120596233425,572.6898640545858,22.825169372839934,21.785066927248472,601377,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-03,0,24,1000,Cam5,50-0536999326,16.98113208,531.48,746.097590764782,580.2766566541918,22.481531271247167,22.100445203472365,548201,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-03,0,24,1000,Cam5,50-0536999326,16.98113208,531.48,746.0494036128832,578.5217928793307,21.820467758499845,24.387451670170794,538103,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-03,0,24,1000,Cam5,50-0536999326,16.98113208,529.8,746.4681440603936,576.5977344790955,21.421502564434522,22.614580397328996,500948,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-04,0,24,1000,Cam5,50-0536999326,16.98113208,529.8,745.5463809316591,569.0146409478648,22.288206223881552,23.60178373022399,562960,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-04,0,24,1000,Cam5,50-0536999326,16.98113208,529.8,744.9824226768303,568.570869127736,22.526266944759776,20.840014979604373,602719,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-04,0,24,1000,Cam5,50-0536999326,16.98113208,533.16,742.9567662286844,576.8162169896076,21.761091749242365,21.093606579191707,504274,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-04,0,24,1000,Cam5,50-0536999326,16.98113208,533.16,742.8301846175942,582.2263735795639,22.91397965983229,24.795821970341624,558526,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-04,0,24,1000,Cam5,50-0536999326,16.98113208,533.16,743.8857424008645,573.1186954432727,22.583221595854795,19.498261741962594,517548,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-05,0,24,1000,Cam5,50-0536999326,16.98113208,531.48,741.1803970619616,585.5421037786557,23.229825833959566,25.900091891034414,537823,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-05,0,24,1000,Cam5,50-0536999326,16.98113208,531.48,745.7544065233247,572.5410364329979,21.802154253677507,22.078076712919287,588851,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-05,0,24,1000,Cam5,50-0536999326,16.98113208,533.16,745.8830264829844,571.1019818739313,21.464830918347555,22.713499061851014,594745,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-05,0,24,1000,Cam5,50-0536999326,16.98113208,533.16,742.7110259068021,587.8645351289786,23.82381458232998,25.861963185820102,533732,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
2024-08-13 18-23-05,0,24,1000,Cam5,50-0536999326,16.98113208,533.16,744.0991255954029,583.7852657867278,22.066620348829513,26.099494931682198,570715,646.0429507150801,451.21969261496383,193.2888624437943,246.40039760354307,186.0,80.0,-1.4497,-0.5996,-0.7497,0.8,-0.3997,0.0999,-2.9996,-0.9997,1.7499,-1.4997,2.2001,-0.0002,1.5997
