timestamp,2024-08-09 15-30-57
filter_index,0
gain,5
exposure,1000
camera,Cam4
serial,50-0536976126
calibration,0.009921875
charge,472.67
xc,424.98529178647823
yc,825.4477212888326
xrms,14.250179978083677
yrms,7.371582357291504
sum,312959
roi_x,344.73391537280503
roi_y,766.3536977491963
roi_w,160.5144694533762
roi_h,133.35048231511246
gunphase,268.0
linacphase,140.0
X1,0.7001
Y1,-0.4998
X2,0.7
Y2,0.9501
X3,-0.7498
Y3,0.3501
X4,3.5
Y4,5.2001
Q1,4.7
Q2,-3.9997
Q3,4.5
Q4,0.0
Q5,0.0002
