timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-09 18-30-16,0,8,1000,Cam4,50-0536976126,0.009921875,500.42,560.0519089485197,789.6811051794201,15.797617288750885,17.942752993873135,689587,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-18,0,8,1000,Cam4,50-0536976126,0.009921875,513.27,559.9811444918107,789.7303128452703,15.956587006685181,17.657949576987363,734106,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-19,0,8,1000,Cam4,50-0536976126,0.009921875,497.26,559.633413611959,790.0796132862012,15.82766824866189,18.581039197525364,710699,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-20,0,8,1000,Cam4,50-0536976126,0.009921875,506.8,562.1027005407981,787.3029995631917,16.682552009090866,17.21233942026836,730951,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-21,0,8,1000,Cam4,50-0536976126,0.009921875,497.26,560.6773451524272,788.7856006316656,16.173622610628588,17.64277877716131,718940,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-22,0,8,1000,Cam4,50-0536976126,0.009921875,497.26,561.582068418176,787.2158547810708,16.57982398901763,17.54279713173927,739884,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-24,0,8,1000,Cam4,50-0536976126,0.009921875,500.42,562.0534750595965,785.1701018999318,16.562902530187937,16.971950690757218,726788,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-25,0,8,1000,Cam4,50-0536976126,0.009921875,490.99,557.4527531597153,794.091565586592,15.737827775033749,20.938855017486777,706020,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-26,0,8,1000,Cam4,50-0536976126,0.009921875,500.42,559.9364733110658,787.3711359787881,16.477123191690232,16.960614369791642,740326,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-27,0,8,1000,Cam4,50-0536976126,0.009921875,500.42,558.0654473718042,789.6583980291778,15.301713660465316,18.01218997591456,708076,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-28,0,8,1000,Cam4,50-0536976126,0.009921875,497.26,559.1443251138339,789.5347060717594,15.777988880921095,17.676844544128674,698468,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
2024-08-09 18-30-30,0,8,1000,Cam4,50-0536976126,0.009921875,494.11,560.4538097902356,788.8499167559527,15.895373510687914,16.970063463272627,709267,468.16720257234743,688.1543408360129,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.8,-4.0007,4.8001,-0.0011,0.0026
