timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-09 18-35-02,0,20,1000,Cam4,50-0536976126,0.009921875,506.8,591.1618290890433,697.7499724854356,32.01695210007981,54.884503789886516,1839443,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-03,0,20,1000,Cam4,50-0536976126,0.009921875,506.8,605.7740892596985,676.1475943753283,33.528513710488504,56.04629500724942,2029084,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-04,0,20,1000,Cam4,50-0536976126,0.009921875,503.6,601.5339390630475,697.8350989598287,33.50401981919021,61.4321720926906,1828737,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-06,0,20,1000,Cam4,50-0536976126,0.009921875,513.27,594.5968115399438,693.9950315917736,32.740473059970675,54.09980010411454,1919518,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-07,0,20,1000,Cam4,50-0536976126,0.009921875,503.6,599.9401294996137,674.0565909250257,32.584751452847954,54.767163437643134,1971272,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-08,0,20,1000,Cam4,50-0536976126,0.009921875,494.11,598.945296503753,685.6314763472154,33.403512851779176,55.80710251739677,2004054,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-09,0,20,1000,Cam4,50-0536976126,0.009921875,511.64,600.976765361068,702.8191580276193,32.10054798148422,57.11838036195104,1811961,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-10,0,20,1000,Cam4,50-0536976126,0.009921875,506.8,606.1451480706985,692.0294398498763,32.603494459094364,57.753522076578406,1920317,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-12,0,20,1000,Cam4,50-0536976126,0.009921875,498.84,603.159858229445,688.9499866967858,32.79925119760643,57.8903596452333,1897262,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-13,0,20,1000,Cam4,50-0536976126,0.009921875,505.2,597.1016153307594,691.3837898116813,32.941685753507336,57.42674273489723,1992159,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-14,0,20,1000,Cam4,50-0536976126,0.009921875,511.64,607.9873269368119,674.9227982244354,32.74558904132912,54.521732410559856,1911069,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-15,0,20,1000,Cam4,50-0536976126,0.009921875,494.11,595.4202161822338,700.3415853294467,32.300246963232226,57.45179967231726,1863363,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-16,0,20,1000,Cam4,50-0536976126,0.009921875,503.6,599.561058598892,693.4952956478057,32.080604577149494,54.62228594462066,1915987,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-18,0,21,1000,Cam4,50-0536976126,0.009921875,503.6,599.8963259694348,756.0632112559844,32.8395501186777,152.54310911912742,6424262,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-19,0,21,1000,Cam4,50-0536976126,0.009921875,513.27,600.5234723617747,764.7993806050032,32.596951828304896,139.2511415664141,6308200,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-20,0,21,1000,Cam4,50-0536976126,0.009921875,503.6,611.3631184126772,743.8405389395127,33.85195660322152,168.02064742567848,6424945,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-21,0,21,1000,Cam4,50-0536976126,0.009921875,494.11,608.1516175050939,697.1041753499992,32.205621286897866,57.086447627162315,2499822,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-22,0,21,1000,Cam4,50-0536976126,0.009921875,506.8,610.5758870177893,674.7132935732549,33.50442842542296,53.80863990567432,2488963,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-24,0,21,1000,Cam4,50-0536976126,0.009921875,506.8,602.6268669862283,693.4282666376189,32.49762792633931,56.6561498063669,2403315,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
2024-08-09 18-35-25,0,21,1000,Cam4,50-0536976126,0.009921875,497.26,606.5272205395681,684.9852027437903,33.30672339537971,55.82769857465177,2658263,418.77813504823166,432.97749196141467,351.897106109325,460.5530546623793,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.4,-2.7997,3.4,-0.0011,0.0026
