timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-09 18-30-40,0,8,1000,Cam4,50-0536976126,0.009921875,500.42,580.8196706679656,785.107760304479,21.20616782157037,17.737092788140902,707546,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-41,0,8,1000,Cam4,50-0536976126,0.009921875,505.2,581.0251193507517,784.6504235791781,21.37731496459553,17.982583644348335,713532,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-42,0,8,1000,Cam4,50-0536976126,0.009921875,498.84,581.2670488728378,783.2377602362565,21.736987614790163,17.51203762596847,746948,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-43,0,8,1000,Cam4,50-0536976126,0.009921875,506.8,582.6781084889608,783.8874213547342,21.84750419247411,17.71944900906773,740294,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-44,0,8,1000,Cam4,50-0536976126,0.009921875,505.2,580.429511026499,785.0903894744993,21.34339063085002,18.1523971854509,739921,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-46,0,8,1000,Cam4,50-0536976126,0.009921875,497.26,582.1944832761202,785.3672515786727,21.290081836324756,18.246516529300543,724211,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-47,0,8,1000,Cam4,50-0536976126,0.009921875,503.6,581.3907023090453,785.3164185953656,20.772240712786644,17.728063530541704,715321,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-48,0,8,1000,Cam4,50-0536976126,0.009921875,503.6,579.3315266142787,785.7325305397253,21.74628947906804,18.144991588332772,734145,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-49,0,8,1000,Cam4,50-0536976126,0.009921875,506.8,581.4773465158964,784.7926240540844,21.314673135663405,17.6814191290895,724940,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-50,0,8,1000,Cam4,50-0536976126,0.009921875,506.8,579.8620403514213,785.1127774612652,21.260540189983182,18.026634022530246,719245,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
2024-08-09 18-30-52,0,8,1000,Cam4,50-0536976126,0.009921875,494.11,581.0251945741543,784.6643701335273,20.80726092680348,17.533646724667562,731550,474.34083601286187,692.2700964630225,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,4.3999,-3.8003,4.4001,-0.0011,0.0026
