timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-09 18-32-00,0,12,1000,Cam4,50-0536976126,0.009921875,494.11,578.1926535975425,775.2341539039332,27.005362013682664,40.85806849843187,871536,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-01,0,12,1000,Cam4,50-0536976126,0.009921875,497.26,582.2824772960707,773.0135388982129,25.195701489527575,36.99944232601385,929867,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-02,0,12,1000,Cam4,50-0536976126,0.009921875,497.26,584.8220503544072,776.8412796353253,24.745361277826397,48.05070257584388,882398,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-03,0,12,1000,Cam4,50-0536976126,0.009921875,498.84,579.5076767901336,776.0347133309149,24.589084760739958,42.72579711575151,898909,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-04,0,12,1000,Cam4,50-0536976126,0.009921875,498.84,581.7125539180997,770.5381481712536,25.858144635016323,35.9732963015752,928965,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-06,0,12,1000,Cam4,50-0536976126,0.009921875,487.89,583.4133819687879,776.4493182165008,24.455092622575794,45.26714542128185,906063,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-07,0,15,1000,Cam4,50-0536976126,0.009921875,500.42,578.1769128755823,782.2849522669359,25.419155755214433,60.63526095067544,1185814,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-08,0,15,1000,Cam4,50-0536976126,0.009921875,500.42,584.2566934547995,776.137537292378,25.243687689169263,45.92471981818398,1270060,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-09,0,15,1000,Cam4,50-0536976126,0.009921875,492.55,577.0387429958982,770.1316091049688,31.407839822212534,33.06491503669011,1253667,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-10,0,15,1000,Cam4,50-0536976126,0.009921875,497.26,585.0644328324588,774.3199377701675,26.49902638161198,42.78376568578216,1289379,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-12,0,15,1000,Cam4,50-0536976126,0.009921875,494.11,584.408466433582,781.8254642640227,25.010250680323168,58.873927432792414,1179997,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-13,0,15,1000,Cam4,50-0536976126,0.009921875,481.74,581.8155734568268,774.32978726771,26.015354169766702,41.65041370001047,1258357,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-14,0,15,1000,Cam4,50-0536976126,0.009921875,494.11,585.4695450447448,777.1693453793863,25.19134362774809,47.083251348134006,1252558,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
2024-08-09 18-32-15,0,15,1000,Cam4,50-0536976126,0.009921875,500.42,578.7109971972009,775.8576922616024,29.110432193448478,43.93465438229523,1217336,472.2829581993569,663.4598070739552,214.01929260450186,211.5498392282958,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,3.9499,-3.4,4.0001,-0.0011,0.0026
