timestamp,filter_index,gain,exposure,camera,serial,calibration,charge,xc,yc,xrms,yrms,sum,roi_x,roi_y,roi_w,roi_h,gunphase,linacphase,X1,Y1,X2,Y2,X3,Y3,X4,Y4,Q1,Q2,Q3,Q4,Q5
2024-08-09 18-38-50,0,23,1000,Cam4,50-0536976126,0.009921875,490.99,609.0736853461548,569.1660415976821,69.12411696684921,89.1176601980656,3238982,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-38-52,0,23,1000,Cam4,50-0536976126,0.009921875,503.6,621.2183282427168,540.1395767314579,69.71940709190342,86.91517892525145,3281387,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-38-53,0,23,1000,Cam4,50-0536976126,0.009921875,498.84,599.605044580506,594.6233039624314,71.77130429160496,89.95689395163659,3284851,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-38-54,0,23,1000,Cam4,50-0536976126,0.009921875,503.6,595.1235272670085,571.9342510422362,67.17933722445134,93.53370703347686,3314883,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-38-55,0,23,1000,Cam4,50-0536976126,0.009921875,500.42,618.1074638229492,579.6746177907085,73.88506660185546,82.09027088435725,3378241,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-38-56,0,23,1000,Cam4,50-0536976126,0.009921875,498.84,621.7190665445318,544.5700690409068,67.69082687101535,92.32306954475467,3491762,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-38-58,0,23,1000,Cam4,50-0536976126,0.009921875,494.11,611.2769403277543,567.9173946941073,70.83328603172343,86.48045333888894,3576135,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-38-59,0,23,1000,Cam4,50-0536976126,0.009921875,500.42,607.6025800300343,574.91176529576,72.41408680687833,88.33375222663868,3467144,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-39-00,0,23,1000,Cam4,50-0536976126,0.009921875,498.84,612.5134991620895,559.6481254451226,69.03306600486135,93.35520442493849,3477557,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
2024-08-09 18-39-01,0,23,1000,Cam4,50-0536976126,0.009921875,494.11,626.9415786250239,540.0708379454311,70.52618915386314,84.11981546667829,3691044,369.3890675241157,295.09967845659173,508.2958199356915,534.636655948553,268.0,140.0,0.7001,-0.4998,0.7,0.9501,-0.2998,-0.0999,5.5,5.9,0.8999,-0.4998,0.6,-0.0011,0.0026
