timestamp,2024-08-13 18-44-54
filter_index,0
gain,24
exposure,30000
camera,Beam Dump
serial,50-0536999325
calibration,20.0
charge,539.97
xc,1131.7135346917796
yc,1023.9999999999999
xrms,639.9999999999965
yrms,183.93209415982466
sum,81455973
roi_x,0
roi_y,0
roi_w,1280
roi_h,1024
gunphase,186.0
linacphase,80.0
X1,-1.4497
Y1,-0.5996
X2,-0.7497
Y2,0.8
X3,-0.3997
Y3,0.0999
X4,0.0001
Y4,-0.0001
Q1,0.7499
Q2,-1.0997
Q3,1.2001
Q4,0.0
Q5,0.0002
